발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2012-06-11,주간,월,1,5,4,0,0,충북,청주시,차대차,기타,중앙선 침범,교차로,교차로부근,특수차,승용차,127.513,36.6407,충북청주시,1,특수차승용차,0,0,0,83
2013-07-19,야간,금,1,4,0,3,0,경기,여주시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.5214,37.1893,경기여주시,1,화물차없음,0,0,0,22
2013-08-06,주간,화,2,3,1,0,0,경기,연천군,건널목,직전진행,안전운전 의무 불이행,기타,기타,승용차,기타,127.0666,38.088,경기연천군,1,승용차기타,0,0,0,106
2013-06-16,주간,일,1,4,0,3,0,경남,함안군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,128.5288,35.2843,경남함안군,1,화물차승용차,0,1,0,117
2012-08-19,야간,일,1,5,4,0,0,인천,강화군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.4813,37.707,인천강화군,1,승용차없음,0,1,0,92
2012-08-31,주간,금,1,3,2,0,0,광주,북구,차대차,측면직각충돌,차로위반(진로변경 위반),단일로,기타단일로,화물차,이륜차,126.8429,35.1761,광주북구,1,화물차이륜차,0,0,0,137
2013-02-27,주간,수,1,3,2,0,0,충남,부여군,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,126.9874,36.1631,충남부여군,1,이륜차이륜차,0,0,0,129
2013-08-15,야간,목,2,3,1,0,0,전북,군산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,126.8356,35.9406,전북군산시,1,화물차농기계,0,1,0,166
2012-06-27,주간,수,2,3,1,0,0,전남,나주시,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승용차,화물차,126.7613,35.0337,전남나주시,1,승용차화물차,0,0,0,33
2013-09-02,주간,월,1,3,2,0,0,대전,동구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.5013,36.3519,대전동구,1,승용차없음,0,0,0,80
2013-11-28,주간,목,1,4,3,0,0,경남,김해시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승합차,128.9909,35.2546,경남김해시,1,승용차승합차,0,0,0,13
2013-04-28,주간,일,2,6,0,4,0,서울,구로구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.8806,37.5142,서울구로구,1,승용차승용차,0,1,0,79
2013-08-15,주간,목,1,4,3,0,0,전남,영암군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.5211,34.781,전남영암군,1,승용차없음,0,1,0,16
2013-10-12,주간,토,1,4,1,2,0,강원,삼척시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,129.1019,37.3852,강원삼척시,1,이륜차승용차,0,1,0,78
2013-07-05,주간,금,1,4,3,0,0,광주,광산구,차대차,기타,신호위반,교차로,교차로내,승용차,승용차,126.815,35.2024,광주광산구,1,승용차승용차,0,0,0,135
2013-07-31,주간,수,1,3,2,0,0,경남,합천군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,128.2479,35.5101,경남합천군,1,화물차없음,0,0,0,133
2013-08-21,야간,수,2,3,1,0,0,대전,대덕구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.4142,36.4368,대전대덕구,1,승용차화물차,0,0,0,77
2012-07-14,야간,토,2,4,1,1,0,경북,포항시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,129.3492,36.0721,경북포항시,1,화물차없음,0,1,0,160
2013-03-28,야간,목,1,4,2,1,0,경기,안산시,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,126.8575,37.3064,경기안산시,1,승용차보행자,0,0,0,2
2013-07-16,주간,화,2,3,0,1,0,충남,당진시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.7905,36.7716,충남당진시,1,화물차화물차,0,0,0,46
2013-04-20,야간,토,3,4,1,0,0,경북,구미시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.3532,36.1722,경북구미시,1,승용차없음,0,1,0,144
2013-03-12,주간,화,4,5,1,0,0,경북,군위군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,128.5723,36.2595,경북군위군,1,이륜차보행자,0,0,0,170
2013-10-07,주간,월,1,5,1,3,0,경기,파주시,차대사람,횡단중,신호위반,단일로,횡단보도상,승용차,보행자,126.7796,37.8621,경기파주시,1,승용차보행자,0,0,0,175
2013-10-14,주간,월,1,3,2,0,0,경북,봉화군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.9965,36.9561,경북봉화군,1,승용차없음,0,0,0,149
2013-09-06,야간,금,1,4,0,3,0,경기,시흥시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.7182,37.3186,경기시흥시,1,승용차승용차,0,0,0,73
2013-08-24,야간,토,2,3,1,0,0,경남,함안군,차대차,정면충돌,신호위반,교차로,교차로부근,승용차,승용차,128.2968,35.3075,경남함안군,1,승용차승용차,0,1,0,117
2013-08-24,주간,토,1,4,3,0,0,충남,예산군,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,승합차,126.7838,36.6871,충남예산군,1,화물차승합차,0,1,0,187
2013-08-11,주간,일,1,5,4,0,0,충남,아산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.0701,36.7101,충남아산시,1,승용차승용차,0,1,0,53
2013-08-21,야간,수,1,4,1,2,0,경기,시흥시,차대차,추돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,126.8021,37.3925,경기시흥시,1,원동기장치자전거승용차,0,0,0,73
2013-09-19,주간,목,1,7,3,3,0,전북,완주군,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.075,35.9034,전북완주군,1,승용차보행자,0,1,0,28
2013-09-17,야간,화,1,4,1,1,1,전남,해남군,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,농기계,126.6494,34.6064,전남해남군,1,승용차농기계,0,0,0,119
2013-09-29,주간,일,4,4,0,0,0,충북,충주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.7512,37.1052,충북충주시,1,승용차없음,0,1,0,6
2013-11-10,주간,일,1,5,4,0,0,경기,가평군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.5384,37.8763,경기가평군,1,승용차승용차,0,1,0,176
2013-03-12,야간,화,1,4,2,1,0,충북,청주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,승용차,127.4901,36.6391,충북청주시,1,이륜차승용차,0,0,0,83
2013-02-12,주간,화,1,3,2,0,0,강원,평창군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,128.3549,37.3099,강원평창군,1,승용차승합차,0,0,0,24
2013-10-27,주간,일,1,4,3,0,0,충남,보령시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,126.6497,36.3366,충남보령시,1,승용차화물차,0,1,0,136
2013-07-22,야간,월,1,5,0,4,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,127.1059,36.8016,충남천안시,1,승용차승용차,0,0,0,63
2013-07-20,주간,토,1,5,2,2,0,전남,해남군,차대차,측면직각충돌,서행 및 일시정지위반,교차로,교차로내,화물차,화물차,126.5338,34.5214,전남해남군,1,화물차화물차,0,1,0,119
2013-07-09,야간,화,2,4,2,0,0,울산,동구,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.4466,35.5778,울산동구,1,승용차없음,0,0,0,225
2013-10-08,주간,화,1,4,1,2,0,충남,아산시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승용차,127.011,36.8397,충남아산시,1,승합차승용차,0,0,0,53
2013-10-13,야간,일,2,3,0,1,0,전남,강진군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,126.7361,34.6047,전남강진군,1,승합차보행자,0,1,0,121
2013-09-15,야간,일,1,5,3,0,1,경북,울진군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,129.4525,36.6798,경북울진군,1,승용차화물차,0,1,0,208
2013-09-14,야간,토,1,4,3,0,0,부산,사하구,차대차,기타,신호위반,교차로,교차로내,승용차,화물차,128.9557,35.0965,부산사하구,1,승용차화물차,0,1,0,25
2012-07-22,주간,일,1,4,1,2,0,전북,남원시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,127.3712,35.4506,전북남원시,1,승용차승합차,0,1,0,193
2012-06-23,야간,토,1,5,0,4,0,경기,시흥시,차대차,측면직각충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,126.7915,37.4475,경기시흥시,1,승용차승용차,0,1,0,73
2012-06-30,야간,토,2,4,0,2,0,경기,화성시,차대차,기타,안전운전 의무 불이행,기타,기타,승용차,승용차,127.0353,37.2076,경기화성시,1,승용차승용차,0,1,0,50
2014-06-29,주간,일,1,5,0,4,0,경북,경산시,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,128.8234,35.9135,경북경산시,1,승용차승용차,0,1,0,52
2014-06-27,야간,금,1,4,0,3,0,경기,고양시,차대차,추돌,신호위반,교차로,교차로내,이륜차,승용차,126.8832,37.6507,경기고양시,1,이륜차승용차,0,0,0,40
2014-04-21,주간,월,1,6,2,2,1,경기,광명시,차대차,추돌,안전거리 미확보,교차로,교차로부근,승합차,승합차,126.8947,37.4388,경기광명시,1,승합차승합차,0,0,0,81
2014-04-12,주간,토,1,5,2,2,0,경기,구리시,차대차,추돌,신호위반,교차로,교차로내,건설기계,승용차,127.1131,37.6295,경기구리시,1,건설기계승용차,0,1,0,165
2013-10-19,주간,토,1,3,2,0,0,경남,사천시,차대차,추돌,차로위반(진로변경 위반),단일로,기타단일로,화물차,화물차,128.0719,35.0592,경남사천시,1,화물차화물차,0,1,0,57
2013-09-18,야간,수,1,5,2,2,0,전북,김제시,차대차,측면직각충돌,신호위반,기타,기타,승용차,승용차,127.0382,35.7885,전북김제시,1,승용차승용차,0,1,0,34
2012-08-03,주간,금,1,4,1,2,0,전남,여수시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,건설기계,승용차,127.7427,34.8508,전남여수시,1,건설기계승용차,0,0,0,102
2012-08-03,야간,금,1,5,3,1,0,전남,여수시,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,127.6975,34.727,전남여수시,1,승용차승용차,0,0,0,102
2012-06-21,야간,목,2,3,1,0,0,경남,양산시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.0557,35.4291,경남양산시,1,승용차없음,0,0,0,49
2013-10-10,주간,목,1,3,2,0,0,경기,가평군,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,127.3653,37.7967,경기가평군,1,승용차없음,0,0,0,176
2013-06-09,야간,일,1,4,3,0,0,울산,동구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.4036,35.5098,울산동구,1,승용차없음,0,1,0,225
2014-03-30,주간,일,2,4,1,1,0,경기,이천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승합차,화물차,127.4638,37.0759,경기이천시,1,승합차화물차,0,1,0,41
2013-06-29,야간,토,1,3,2,0,0,충북,단양군,차대차,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,128.3425,36.974,충북단양군,1,승용차승용차,0,1,0,204
2013-06-29,야간,토,1,4,3,0,0,충남,태안군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.1691,36.7724,충남태안군,1,승용차승용차,0,1,0,169
2013-07-07,주간,일,1,5,0,3,1,경기,의정부시,차대차,정면충돌,신호위반,교차로,교차로내,승용차,승용차,127.0333,37.7515,경기의정부시,1,승용차승용차,0,1,0,64
2013-07-04,야간,목,2,4,0,2,0,전북,군산시,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,126.7107,35.9639,전북군산시,1,승용차보행자,0,0,0,166
2013-05-18,야간,토,1,6,3,2,0,경북,영덕군,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,129.4016,36.563,경북영덕군,1,승용차승용차,0,1,0,54
2012-07-07,주간,토,1,4,3,0,0,경남,고성군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,128.215,34.9758,경남고성군,1,화물차없음,0,1,0,87
2013-10-28,주간,월,2,4,0,2,0,경기,양주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,127.0755,37.837,경기양주시,1,화물차화물차,0,0,0,59
2013-03-31,주간,일,1,4,2,1,0,경남,하동군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.7711,35.2093,경남하동군,1,승용차없음,0,1,0,172
2013-10-07,야간,월,2,3,0,1,0,경북,영천시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,128.8414,36.036,경북영천시,1,승용차농기계,0,0,0,5
2013-10-14,주간,월,2,4,2,0,0,광주,서구,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.8641,35.1535,광주서구,1,승용차보행자,0,0,0,222
2013-04-13,야간,토,1,5,2,2,0,경북,고령군,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승합차,128.2722,35.7217,경북고령군,1,승용차승합차,0,1,0,220
2013-07-21,야간,일,2,4,2,0,0,경기,가평군,차대차,기타,과속,단일로,기타단일로,승용차,화물차,127.3216,37.8213,경기가평군,1,승용차화물차,0,1,0,176
2012-04-22,야간,일,1,4,1,2,0,충남,서산시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.5693,36.8008,충남서산시,1,승용차화물차,0,1,0,69
2013-03-13,주간,수,1,6,5,0,0,서울,강남구,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.0752,37.498,서울강남구,1,승용차승용차,0,0,0,89
2013-07-22,주간,월,2,3,1,0,0,경남,양산시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.1241,35.3393,경남양산시,1,승용차없음,0,0,0,49
2013-07-28,야간,일,1,4,2,1,0,전남,순천시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.5637,34.9314,전남순천시,1,승용차승용차,0,1,0,27
2013-07-27,주간,토,1,5,1,3,0,경남,통영시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,128.4346,34.8859,경남통영시,1,승합차없음,0,1,0,212
2013-03-24,야간,일,2,3,1,0,0,경기,고양시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.8231,37.6042,경기고양시,1,승용차없음,0,1,0,40
2013-07-29,야간,월,1,4,1,2,0,경기,안양시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,126.9553,37.3782,경기안양시,1,승용차원동기장치자전거,0,0,0,151
2013-08-28,야간,수,1,5,4,0,0,인천,남동구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.7133,37.4637,인천남동구,1,승용차승용차,0,0,0,29
2013-09-19,야간,목,1,6,4,1,0,부산,진구,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,129.0209,35.1483,부산진구,1,승용차승용차,0,1,0,231
2013-09-18,주간,수,1,3,2,0,0,경기,안양시,차대사람,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자,126.9613,37.3996,경기안양시,1,승용차보행자,0,1,0,151
2013-09-23,야간,월,1,4,3,0,0,경기,여주시,차대차,정면충돌,신호위반,교차로,교차로내,화물차,승용차,127.6168,37.2852,경기여주시,1,화물차승용차,0,0,0,22
2013-09-23,주간,월,1,6,1,3,1,전북,익산시,차대차,측면직각충돌,과속,교차로,교차로내,승합차,승용차,127.012,35.9603,전북익산시,1,승합차승용차,0,0,0,125
2013-10-07,야간,월,1,4,3,0,0,경기,파주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.6874,37.722,경기파주시,1,승용차화물차,0,0,0,175
2012-01-17,야간,화,1,4,3,0,0,경남,김해시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.7392,35.306,경남김해시,1,승용차없음,0,0,0,13
2012-01-07,주간,토,1,3,2,0,0,경남,의령군,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,화물차,128.3274,35.3794,경남의령군,1,승용차화물차,0,1,0,189
2012-03-07,주간,수,1,3,2,0,0,경북,경주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,129.4633,35.7882,경북경주시,1,화물차없음,0,0,0,100
2012-12-12,주간,수,1,5,1,3,0,경기,시흥시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,126.8177,37.3815,경기시흥시,1,승용차승합차,0,0,0,73
2013-08-23,야간,금,1,3,2,0,0,경남,창원시(통합),차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,128.5796,35.2348,경남창원시(통합),1,승용차보행자,0,0,0,86
2013-07-09,야간,화,1,4,2,1,0,전남,광양시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.7099,34.9358,전남광양시,1,승용차없음,0,0,0,130
2013-10-20,야간,일,1,4,2,1,0,경북,포항시,차대사람,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,129.407,35.9611,경북포항시,1,승용차보행자,0,1,0,160
2013-10-19,야간,토,1,3,2,0,0,서울,강서구,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.8587,37.5535,서울강서구,1,승용차없음,0,1,0,43
2013-10-19,야간,토,1,4,3,0,0,충북,괴산군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.7472,36.652,충북괴산군,1,승용차없음,0,1,0,179
2013-10-15,주간,화,1,5,2,2,0,서울,마포구,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,126.8891,37.572,서울마포구,1,승용차승용차,0,0,0,159
2013-09-16,야간,월,1,4,0,3,0,울산,북구,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,129.3412,35.6569,울산북구,1,화물차화물차,0,0,0,158
2012-06-18,야간,월,2,4,1,1,0,경북,의성군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,화물차,128.4814,36.3407,경북의성군,1,이륜차화물차,0,0,0,105
2012-07-21,야간,토,1,4,2,1,0,경기,고양시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,이륜차,126.7521,37.6796,경기고양시,1,승용차이륜차,0,1,0,40
2014-04-25,야간,금,2,3,1,0,0,울산,남구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.2694,35.5497,울산남구,1,승용차보행자,0,0,0,213
2014-05-07,주간,수,1,3,2,0,0,제주,서귀포시,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,승용차,126.1888,33.2748,제주서귀포시,1,화물차승용차,0,0,0,62
2014-05-03,주간,토,1,4,1,2,0,경기,부천시,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,126.8006,37.5322,경기부천시,1,승합차보행자,0,1,0,65
2013-10-18,주간,금,1,3,2,0,0,전북,익산시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,126.991,36.1308,전북익산시,1,화물차화물차,0,0,0,125
2013-05-17,야간,금,1,4,1,1,1,충남,당진시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.4706,37.0065,충남당진시,1,승합차없음,0,1,0,46
2014-10-26,야간,일,1,3,2,0,0,경기,하남시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.1903,37.4958,경기하남시,1,승용차없음,0,1,0,67
2014-09-30,주간,화,1,3,2,0,0,울산,남구,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,129.3052,35.4986,울산남구,1,화물차보행자,0,0,0,213
2013-07-22,주간,월,1,3,2,0,0,전남,담양군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,127.0323,35.2931,전남담양군,1,화물차화물차,0,0,0,181
2014-04-07,야간,월,1,4,3,0,0,전남,구례군,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,127.4647,35.2089,전남구례군,1,승용차보행자,0,0,0,161
2014-04-13,주간,일,1,5,3,1,0,경남,진주시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.1792,35.2023,경남진주시,1,승용차승용차,0,1,0,42
2013-05-20,주간,월,1,6,1,3,1,강원,영월군,차대차,기타,안전운전 의무 불이행,단일로,교량위,승합차,승용차,128.382,37.1883,강원영월군,1,승합차승용차,0,0,0,114
2013-01-29,야간,화,1,3,2,0,0,세종,세종,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.2642,36.4691,세종세종,1,승용차없음,1,0,0,229
2013-08-05,주간,월,1,4,0,3,0,경기,성남시,차대사람,기타,기타(운전자법규위반),단일로,기타단일로,화물차,보행자,127.1501,37.4294,경기성남시,1,화물차보행자,0,0,0,95
2013-03-19,주간,화,2,3,0,1,0,전남,무안군,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,126.4306,34.8901,전남무안군,1,화물차승용차,0,0,0,101
2013-03-17,야간,일,2,3,0,1,0,세종,세종,차대차,정면충돌,중앙선 침범,단일로,교량위,원동기장치자전거,승용차,127.3001,36.6134,세종세종,1,원동기장치자전거승용차,1,1,0,229
2013-04-21,야간,일,1,4,2,1,0,제주,서귀포시,차량단독,전도전복,안전운전 의무 불이행,교차로,교차로내,승용차,없음,126.6003,33.2604,제주서귀포시,1,승용차없음,0,1,0,62
2013-04-22,야간,월,1,4,3,0,0,경기,안산시,차대차,기타,신호위반,교차로,교차로내,승용차,승용차,126.8434,37.3036,경기안산시,1,승용차승용차,0,0,0,2
2013-04-04,야간,목,1,3,2,0,0,서울,용산구,차대사람,보도통행중,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,126.9666,37.5381,서울용산구,1,승용차보행자,0,0,0,134
2013-03-03,야간,일,1,3,2,0,0,경기,평택시,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,승용차,126.8516,36.9942,경기평택시,1,화물차승용차,0,1,0,14
2013-03-31,야간,일,1,3,2,0,0,서울,강동구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,127.1563,37.5519,서울강동구,1,승용차없음,0,1,0,91
2013-07-27,주간,토,1,3,2,0,0,경기,용인시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.1052,37.3191,경기용인시,1,승용차승용차,0,1,0,51
2013-07-31,주간,수,1,3,2,0,0,부산,진구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,129.0615,35.1639,부산진구,1,승용차보행자,0,0,0,231
2013-08-06,야간,화,2,3,1,0,0,전남,영암군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6154,34.7407,전남영암군,1,승용차없음,0,0,0,16
2013-07-20,야간,토,1,4,0,3,0,광주,북구,차대차,기타,안전운전 의무 불이행,기타,기타,승용차,승용차,126.9,35.1716,광주북구,1,승용차승용차,0,1,0,137
2013-07-05,야간,금,2,3,1,0,0,충남,부여군,차량단독,도로이탈,과속,교차로,교차로부근,승용차,없음,126.9202,36.2928,충남부여군,1,승용차없음,0,0,0,129
2013-03-21,야간,목,1,6,1,4,0,강원,동해시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,129.1042,37.5342,강원동해시,1,승용차승용차,0,0,0,210
2013-10-03,주간,목,3,4,1,0,0,충북,영동군,차대차,기타,교차로 통행방법 위반,교차로,교차로내,건설기계,승용차,127.7995,36.1709,충북영동군,1,건설기계승용차,0,1,0,75
2013-04-13,야간,토,3,4,1,0,0,충남,서천군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6628,36.0102,충남서천군,1,승용차없음,0,1,0,10
2013-08-30,야간,금,1,3,2,0,0,충북,청주시,차대차,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,127.501,36.609,충북청주시,1,승용차승용차,0,0,0,83
2013-08-29,야간,목,1,3,2,0,0,경기,수원시,차대차,측면직각충돌,신호위반,교차로,교차로내,이륜차,승용차,127.0688,37.2806,경기수원시,1,이륜차승용차,0,0,0,99
2013-08-29,주간,목,1,3,2,0,0,경기,양주시,차대차,추돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.0473,37.774,경기양주시,1,승용차승용차,0,0,0,59
2013-08-24,주간,토,1,3,2,0,0,부산,해운대구,차대사람,횡단중,신호위반,단일로,횡단보도상,화물차,보행자,129.2002,35.1826,부산해운대구,1,화물차보행자,0,1,0,1
2013-08-23,주간,금,1,3,2,0,0,서울,강남구,차대차,측면직각충돌,중앙선 침범,교차로,교차로부근,승용차,승합차,127.0171,37.523,서울강남구,1,승용차승합차,0,0,0,89
2013-09-07,야간,토,2,4,1,1,0,경북,상주시,차량단독,전도전복,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,128.1683,36.4036,경북상주시,1,승용차없음,0,1,0,58
2013-09-15,야간,일,1,5,3,1,0,충북,청원군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,127.5159,36.6915,충북청주시,1,승용차승용차,0,1,0,83
2013-12-11,야간,수,1,4,1,2,0,전북,무주군,차대차,추돌,안전거리 미확보,단일로,터널안,승용차,승용차,127.6535,35.97,전북무주군,1,승용차승용차,0,0,0,182
2013-09-29,야간,일,1,5,4,0,0,광주,광산구,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,126.7562,35.1297,광주광산구,1,승용차승용차,0,1,0,135
2013-10-05,주간,토,1,4,2,1,0,부산,진구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,129.0318,35.1593,부산진구,1,화물차화물차,0,1,0,231
2013-09-01,주간,일,1,3,2,0,0,전북,김제시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,건설기계,126.8081,35.885,전북김제시,1,승용차건설기계,0,1,0,34
2013-06-03,야간,월,1,3,2,0,0,경남,창원시(통합),차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,128.6135,35.1744,경남창원시(통합),1,건설기계보행자,0,0,0,86
2012-06-19,야간,화,1,4,3,0,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,127.2084,37.2375,경기용인시,1,승용차화물차,0,0,0,51
2012-09-16,주간,일,1,6,3,1,1,전남,화순군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.9975,34.9005,전남화순군,1,승합차없음,0,1,0,88
