발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
2014-11-29,1,5,1,1,0,0,0,전남,고흥군,1,1,0,0,0,9,1,127.3878,34.7849,전남고흥군,0,농기계없음,0,1,0,191,0,0
2014-11-28,1,4,1,1,0,0,0,충남,태안군,1,6,0,0,0,0,1,126.315,36.7464,충남태안군,0,승용차없음,0,0,0,169,0,0
2014-12-07,0,6,1,1,0,0,0,전남,함평군,1,10,0,0,0,1,1,126.554,35.0684,전남함평군,0,화물차없음,0,1,0,157,0,0
2014-12-20,0,5,1,1,0,0,0,경북,포항시,1,11,0,0,0,0,1,129.1249,36.1193,경북포항시,0,승용차없음,0,1,0,160,0,0
2014-12-20,0,5,1,1,0,0,0,경기,고양시,1,6,0,0,0,1,1,126.7202,37.6653,경기고양시,0,화물차없음,0,1,0,40,0,0
2014-12-20,1,5,1,1,0,0,0,충북,진천군,1,1,0,0,0,7,1,127.4403,36.8627,충북진천군,0,자전거없음,0,1,0,60,0,0
2014-12-25,0,3,1,1,0,0,0,전북,익산시,1,6,0,0,0,0,1,126.9356,35.9719,전북익산시,0,승용차없음,0,1,0,125,0,0
2014-12-29,0,0,1,1,0,0,0,경북,고령군,1,6,0,1,2,0,1,128.424,35.7077,경북고령군,0,승용차없음,0,0,0,220,0,0
2014-12-25,0,3,1,1,0,0,0,서울,중구,1,6,0,2,4,6,1,126.9892,37.5612,서울중구,0,원동기장치자전거없음,0,1,0,8,0,0
2014-11-16,1,6,1,1,0,0,0,전북,고창군,1,10,0,0,0,6,1,126.6438,35.376,전북고창군,0,원동기장치자전거없음,0,1,0,219,0,0
2014-11-23,1,6,1,3,0,0,2,경기,가평군,1,5,0,1,2,0,2,127.48,37.7965,경기가평군,0,승용차승용차,0,1,0,176,0,0
2014-11-29,1,5,1,1,0,0,0,경기,안양시,1,1,0,0,0,6,2,126.948,37.3948,경기안양시,0,원동기장치자전거승용차,0,1,0,151,0,0
2014-12-05,0,4,1,1,0,0,0,경남,밀양시,1,10,0,0,0,0,1,128.9853,35.5833,경남밀양시,0,승용차없음,0,0,0,177,0,0
2014-12-05,1,4,1,1,0,0,0,경기,이천시,1,7,0,1,1,4,6,127.4381,37.3022,경기이천시,0,이륜차승합차,0,0,0,41,0,0
2014-12-13,0,5,1,1,0,0,0,전북,완주군,1,11,0,0,0,1,1,127.1673,35.9232,전북완주군,0,화물차없음,0,1,0,28,0,0
2014-12-13,1,5,1,4,3,0,0,전북,김제시,1,5,2,0,0,0,3,126.9535,35.8822,전북김제시,1,승용차화물차,0,1,0,34,0,0
2014-12-14,0,6,1,1,0,0,0,전남,화순군,1,10,0,0,0,4,1,127.056,35.0332,전남화순군,0,이륜차없음,0,1,0,88,0,0
2014-12-25,1,3,2,3,1,0,0,경남,진주시,1,1,7,1,1,4,2,128.1075,35.1709,경남진주시,1,이륜차승용차,0,1,0,42,0,0
2014-12-22,1,0,1,2,0,1,0,부산,해운대구,1,1,6,1,2,0,2,129.1313,35.1988,부산해운대구,0,승용차승용차,0,0,0,1,0,0
2014-12-21,0,6,1,4,2,1,0,전북,전주시,1,7,6,1,1,3,2,127.0669,35.8567,전북전주시,1,건설기계승용차,0,1,0,11,0,0
2014-03-12,1,2,1,3,0,2,0,전남,순천시,1,1,0,0,0,0,3,127.6316,34.8074,전남순천시,0,승용차화물차,0,0,0,27,0,0
2014-02-05,1,2,1,3,2,0,0,경북,의성군,1,5,0,0,0,0,2,128.603,36.4129,경북의성군,1,승용차승용차,0,0,0,105,0,0
2014-12-04,1,3,2,3,0,1,0,경남,함안군,1,9,5,0,0,1,9,128.4505,35.3334,경남함안군,1,화물차건설기계,0,0,0,117,0,0
2014-12-03,1,2,1,1,0,0,0,전남,무안군,1,10,0,0,0,4,1,126.4213,35.0272,전남무안군,0,이륜차없음,0,0,0,101,0,0
2014-12-04,0,3,1,1,0,0,0,경기,고양시,1,5,0,0,0,0,6,126.9205,37.6574,경기고양시,0,승용차승합차,0,0,0,40,0,0
2014-12-04,0,3,1,3,2,0,0,경기,부천시,1,5,6,1,1,1,2,126.7872,37.5039,경기부천시,1,화물차승용차,0,0,0,65,0,0
2014-12-13,1,5,1,3,2,0,0,전북,군산시,1,6,0,1,2,0,1,126.4908,35.7959,전북군산시,1,승용차없음,0,1,0,166,0,0
2014-12-09,0,1,1,1,0,0,0,충남,천안시,1,5,0,0,0,0,3,127.2058,36.8863,충남천안시,0,승용차화물차,0,0,0,63,0,0
2014-12-10,1,2,1,2,1,0,0,대구,수성구,1,1,6,1,1,0,2,128.6233,35.8539,대구수성구,0,승용차승용차,0,0,0,37,0,0
2014-12-21,1,6,1,1,0,0,0,충남,당진시,1,7,5,0,0,1,2,126.5857,36.9877,충남당진시,0,화물차승용차,0,1,0,46,0,0
2014-12-16,0,1,1,3,1,1,0,인천,계양구,1,5,0,0,0,0,9,126.7743,37.5806,인천계양구,0,승용차건설기계,0,0,0,7,0,0
2014-12-17,0,2,1,2,0,1,0,인천,남구,1,1,6,1,1,1,2,126.6708,37.4404,인천남동구,0,화물차승용차,0,0,0,29,0,0
2014-12-18,1,3,1,1,0,0,0,대구,달서구,1,5,0,0,0,1,6,128.5542,35.8099,대구달서구,0,화물차승합차,0,0,0,20,0,0
2014-11-16,1,6,1,1,0,0,0,충북,영동군,1,5,0,0,0,3,8,127.6661,36.0766,충북영동군,0,건설기계농기계,0,1,0,75,0,0
2014-11-15,1,5,1,2,0,1,0,부산,수영구,1,5,0,2,0,0,2,129.137,35.1568,부산수영구,0,승용차승용차,0,1,0,45,0,0
2014-11-23,1,6,1,2,1,0,0,경남,의령군,1,1,0,0,0,1,9,128.3351,35.4533,경남의령군,0,화물차건설기계,0,1,0,189,0,0
2014-12-08,0,0,1,1,0,0,0,경기,고양시,1,6,0,0,0,4,1,126.7779,37.6441,경기고양시,0,이륜차없음,0,0,0,40,0,0
2014-12-06,0,5,1,1,0,0,0,충북,충주시,1,6,0,0,0,0,1,127.8598,36.9646,충북충주시,0,승용차없음,0,1,0,6,0,0
2014-12-06,0,5,1,1,0,0,0,강원,원주시,1,1,7,1,1,0,4,127.9576,37.3615,강원원주시,0,승용차이륜차,0,1,0,36,0,0
2014-12-05,0,4,1,1,0,0,0,전북,김제시,1,6,0,0,0,0,1,126.992,35.7263,전북김제시,0,승용차없음,0,0,0,34,0,0
2014-10-16,0,3,1,2,1,0,0,경기,부천시,1,5,0,0,0,0,3,126.832,37.5249,경기부천시,0,승용차화물차,0,0,0,65,0,0
2014-12-10,1,2,1,3,0,2,0,전남,장성군,1,5,0,0,0,0,3,126.8133,35.358,전남장성군,0,승용차화물차,0,0,0,146,0,0
2014-12-13,1,5,1,1,0,0,0,전북,익산시,1,9,0,0,0,2,2,127.1018,35.9578,전북익산시,0,승합차승용차,0,1,0,125,0,0
2014-06-26,1,3,1,2,0,1,0,경북,상주시,1,5,0,0,0,1,3,128.1796,36.5136,경북상주시,0,화물차화물차,0,0,0,58,0,0
2014-07-03,1,3,1,1,0,0,0,경북,성주군,1,6,0,0,0,0,1,128.2476,35.9932,경북성주군,0,승용차없음,0,0,0,168,0,0
2014-10-19,0,6,1,6,3,2,0,전북,임실군,1,9,5,0,0,0,2,127.262,35.5994,전북임실군,1,승용차승용차,0,1,0,152,0,0
2014-10-16,0,3,2,2,0,0,0,충북,청주시,1,6,0,1,2,0,1,127.5252,36.7158,충북청주시,0,승용차없음,0,0,0,83,0,0
2014-10-16,1,3,1,6,1,4,0,제주,제주시,1,7,6,1,1,0,9,126.5561,33.5075,제주제주시,1,승용차건설기계,0,0,0,90,0,0
2014-10-26,0,6,1,2,0,1,0,서울,서대문구,1,5,0,2,0,2,9,126.947,37.5666,서울서대문구,0,승합차건설기계,0,1,0,195,0,0
2014-10-26,1,6,1,1,0,0,0,제주,서귀포시,1,1,2,1,1,1,5,126.6859,33.2798,제주서귀포시,0,화물차자전거,0,1,0,62,0,0
2013-06-08,0,5,1,1,0,0,0,서울,서대문구,1,10,0,0,0,4,1,126.9085,37.5723,서울서대문구,0,이륜차없음,0,1,0,195,0,0
2013-06-17,0,0,2,2,0,0,0,전북,김제시,1,5,0,0,0,1,8,126.8185,35.8615,전북김제시,0,화물차농기계,0,0,0,34,0,0
2013-07-07,1,6,1,1,0,0,0,경북,예천군,1,7,0,0,0,4,2,128.4672,36.6141,경북예천군,0,이륜차승용차,0,1,0,55,0,0
2013-07-08,1,0,1,1,0,0,0,전남,고흥군,1,1,7,1,1,0,4,127.1402,34.5322,전남고흥군,0,승용차이륜차,0,0,0,191,0,0
2014-04-24,1,3,1,2,1,0,0,경북,경주시,1,1,5,0,0,0,2,129.2575,35.9832,경북경주시,0,승용차승용차,0,0,0,100,0,0
2014-04-24,0,3,2,2,0,0,0,서울,마포구,1,10,3,0,0,0,1,126.864,37.5733,서울마포구,0,승용차없음,0,0,0,159,0,0
2014-05-01,0,3,1,1,0,0,0,충남,태안군,1,11,0,0,0,9,1,126.3374,36.5346,충남태안군,0,농기계없음,0,0,0,169,0,0
2014-05-02,1,4,1,1,0,0,0,서울,강서구,1,1,0,0,0,0,7,126.8419,37.5583,서울강서구,0,승용차원동기장치자전거,0,0,0,43,0,0
2014-05-03,0,5,1,2,1,0,0,경북,봉화군,1,10,0,0,0,1,1,128.7082,36.979,경북봉화군,0,화물차없음,0,1,0,149,0,0
2014-05-04,1,6,1,3,1,1,0,경북,안동시,1,1,7,1,1,0,2,128.5713,36.58,경북안동시,0,승용차승용차,0,1,0,66,0,0
2014-05-04,0,6,1,1,0,0,0,경기,화성시,1,6,0,0,0,0,1,127.0245,37.2062,경기화성시,0,승용차없음,0,1,0,50,0,0
2014-05-04,1,6,1,1,0,0,0,충남,논산시,1,7,2,0,0,0,4,127.0802,36.2151,충남논산시,0,승용차이륜차,0,1,0,61,0,0
2014-05-02,1,4,1,6,3,2,0,경북,경주시,1,1,5,1,2,1,3,129.2339,35.8486,경북경주시,1,화물차화물차,0,0,0,100,0,0
2014-03-17,1,0,1,2,1,0,0,경북,청송군,1,5,0,0,0,2,2,129.0179,36.2885,경북청송군,0,승합차승용차,0,0,0,203,0,0
2014-04-04,1,4,1,3,2,0,0,충남,아산시,1,7,8,1,1,0,3,126.9734,36.7548,충남아산시,1,승용차화물차,0,0,0,53,0,0
2014-04-10,1,3,1,2,1,0,0,서울,노원구,1,5,10,0,0,0,7,127.0599,37.6575,서울노원구,0,승용차원동기장치자전거,0,0,0,18,0,0
2014-04-10,1,3,1,1,0,0,0,전남,보성군,1,10,0,0,0,3,1,127.321,34.8372,전남보성군,0,건설기계없음,0,0,0,122,0,0
2014-04-08,1,1,1,1,0,0,0,경남,김해시,1,1,0,1,2,1,5,128.8128,35.2006,경남김해시,0,화물차자전거,0,0,0,13,0,0
2014-04-07,0,0,1,1,0,0,0,전북,정읍시,1,5,0,1,2,0,5,126.8836,35.603,전북정읍시,0,승용차자전거,0,0,0,12,0,0
2014-04-07,1,0,1,1,0,0,0,경기,안성시,1,5,0,0,0,1,3,127.2231,37.0013,경기안성시,0,화물차화물차,0,0,0,23,0,0
2014-04-07,1,0,1,1,0,0,0,대전,서구,1,1,0,0,0,3,1,127.3566,36.356,대전서구,0,건설기계없음,0,0,0,4,0,0
2014-03-12,0,2,1,2,1,0,0,충북,옥천군,1,5,0,0,0,1,3,127.5756,36.3083,충북옥천군,0,화물차화물차,0,0,0,142,0,0
2014-01-19,0,6,1,1,0,0,0,충북,음성군,1,1,0,0,0,2,2,127.6966,37.1168,충북음성군,0,승합차승용차,0,1,0,110,0,0
2014-04-02,1,2,1,3,1,1,0,경기,화성시,1,5,0,0,0,1,3,126.811,37.1262,경기화성시,0,화물차화물차,0,0,0,50,0,0
2014-12-17,0,2,1,2,0,1,0,경기,평택시,1,5,0,0,0,1,3,126.8691,36.9946,경기평택시,0,화물차화물차,0,0,0,14,0,0
2014-11-25,0,1,1,1,0,0,0,경기,평택시,1,1,0,0,0,1,2,127.1051,37.1214,경기평택시,0,화물차승용차,0,0,0,14,0,0
2014-01-05,0,6,1,1,0,0,0,경북,고령군,1,11,0,0,0,0,1,128.3014,35.6703,경북고령군,0,승용차없음,0,1,0,220,0,0
2014-01-07,0,1,1,1,0,0,0,강원,횡성군,1,6,0,0,0,1,1,127.9598,37.5569,강원횡성군,0,화물차없음,0,0,0,31,0,0
2013-05-18,0,5,1,1,0,0,0,경남,창원시(통합),1,1,0,0,0,0,3,128.6811,35.1574,경남창원시(통합),0,승용차화물차,0,1,0,86,0,0
2013-05-19,1,6,2,4,1,1,0,충북,청주시,1,1,5,0,0,0,2,127.4683,36.621,충북청주시,1,승용차승용차,0,1,0,83,0,0
2013-05-19,0,6,1,1,0,0,0,강원,양구군,1,7,0,1,1,1,7,127.9855,38.1017,강원양구군,0,화물차원동기장치자전거,0,1,0,115,0,0
2013-05-24,1,4,1,1,0,0,0,광주,북구,1,7,0,1,2,0,7,126.8892,35.1728,광주북구,0,승용차원동기장치자전거,0,0,0,137,0,0
2013-06-06,1,3,1,1,0,0,0,경남,진주시,1,7,6,0,0,7,2,128.0719,35.1786,경남진주시,0,자전거승용차,0,1,0,42,0,0
2013-06-04,1,1,1,1,0,0,0,경북,구미시,1,7,0,0,0,2,7,128.3392,36.1149,경북구미시,0,승합차원동기장치자전거,0,0,0,144,0,0
2013-06-04,1,1,1,1,0,0,0,전남,나주시,1,6,0,0,0,1,1,126.6347,34.9465,전남나주시,0,화물차없음,0,0,0,33,0,0
2013-06-02,1,6,1,1,0,0,0,전남,신안군,1,7,7,1,1,0,7,125.93,34.7601,전남신안군,0,승용차원동기장치자전거,0,1,0,132,0,0
2013-06-10,1,0,1,1,0,0,0,경북,경주시,1,7,0,0,0,6,3,129.3216,35.726,경북경주시,0,원동기장치자전거화물차,0,0,0,100,0,0
2013-06-08,0,5,1,2,1,0,0,경남,하동군,1,9,2,0,0,0,2,127.7283,35.0831,경남하동군,0,승용차승용차,0,1,0,172,0,0
2013-06-12,0,2,1,1,0,0,0,경북,칠곡군,1,10,0,0,0,0,1,128.4026,36.0874,경북칠곡군,0,승용차없음,0,0,0,21,0,0
2013-06-12,1,2,1,1,0,0,0,경남,고성군,1,1,0,0,0,7,1,128.3103,34.975,경남고성군,0,자전거없음,0,0,0,87,0,0
2013-06-16,0,6,1,2,1,0,0,대구,달성군,1,7,5,0,0,0,3,128.472,35.7906,대구달성군,0,승용차화물차,0,1,0,30,0,0
2013-06-17,1,0,1,1,0,0,0,대구,달서구,1,1,0,0,3,0,5,128.4858,35.8521,대구달서구,0,승용차자전거,0,0,0,20,0,0
2013-06-22,0,5,1,1,0,0,0,경남,거창군,1,10,0,0,0,4,1,127.9347,35.6893,경남거창군,0,이륜차없음,0,1,0,154,0,0
2013-06-22,1,5,1,3,0,2,0,경기,시흥시,1,7,0,0,0,0,6,126.737,37.3469,경기시흥시,0,승용차승합차,0,1,0,73,0,0
2013-06-21,0,4,1,2,1,0,0,경기,평택시,1,5,0,1,2,1,3,126.9366,36.9817,경기평택시,0,화물차화물차,0,0,0,14,0,0
2013-06-18,0,1,1,1,0,0,0,전북,익산시,1,9,5,0,0,1,3,127.0622,35.9722,전북익산시,0,화물차화물차,0,0,0,125,0,0
2013-06-18,0,1,1,2,1,0,0,전남,진도군,1,1,0,2,4,0,6,126.2055,34.4242,전남진도군,0,승용차승합차,0,0,0,71,0,0
2013-05-20,1,0,1,2,0,1,0,충남,당진시,1,9,5,0,0,3,2,126.6834,36.9367,충남당진시,0,건설기계승용차,0,0,0,46,0,0
2014-10-22,1,2,1,1,0,0,0,서울,중랑구,1,9,0,1,1,5,7,127.096,37.6143,서울중랑구,0,특수차원동기장치자전거,0,0,0,196,0,0
2014-10-23,1,3,1,1,0,0,0,인천,남동구,1,7,0,2,4,2,5,126.7503,37.4326,인천남동구,0,승합차자전거,0,0,0,29,0,0
2014-10-24,0,4,1,1,0,0,0,경남,진주시,1,1,0,0,3,2,5,128.1203,35.1801,경남진주시,0,승합차자전거,0,0,0,42,0,0
2014-10-30,0,3,1,1,0,0,0,서울,동대문구,1,1,0,0,0,4,1,127.069,37.5912,서울동대문구,0,이륜차없음,0,0,0,201,0,0
2014-10-30,0,3,1,2,0,0,1,충남,서천군,1,9,5,0,0,1,5,126.6846,36.0231,충남서천군,0,화물차자전거,0,0,0,10,0,0
2014-10-30,1,3,1,1,0,0,0,강원,철원군,1,7,7,1,1,4,3,127.2524,38.2032,강원철원군,0,이륜차화물차,0,0,0,184,0,0
2014-10-29,0,2,1,1,0,0,0,경남,함안군,1,6,0,1,1,0,1,128.306,35.288,경남함안군,0,승용차없음,0,0,0,117,0,0
2014-11-10,1,0,1,1,0,0,0,전남,영암군,1,7,5,1,2,4,3,126.7478,34.8662,전남영암군,0,이륜차화물차,0,0,0,16,0,0
2014-11-10,0,0,1,2,1,0,0,경북,포항시,1,5,0,0,0,0,8,129.4898,35.9811,경북포항시,0,승용차농기계,0,0,0,160,0,0
2014-11-10,1,0,1,2,1,0,0,대구,동구,1,1,0,0,0,0,3,128.6709,35.8804,대구동구,0,승용차화물차,0,0,0,26,0,0
2014-11-09,1,6,1,1,0,0,0,충남,보령시,1,6,0,0,0,4,1,126.5946,36.3337,충남보령시,0,이륜차없음,0,1,0,136,0,0
2014-10-07,0,1,1,1,0,0,0,경북,경주시,1,1,0,1,1,0,5,129.2117,35.8473,경북경주시,0,승용차자전거,0,0,0,100,0,0
2014-10-08,0,2,1,1,0,0,0,경남,밀양시,1,9,5,0,0,1,4,128.6495,35.4488,경남밀양시,0,화물차이륜차,0,0,0,177,0,0
2014-10-14,0,1,1,1,0,0,0,경기,화성시,1,1,6,1,1,7,2,127.0552,37.2163,경기화성시,0,자전거승용차,0,0,0,50,0,0
2014-10-20,1,0,1,2,1,0,0,강원,원주시,1,6,0,0,0,0,1,127.7834,37.2854,강원원주시,0,승용차없음,0,0,0,36,0,0
2014-10-18,1,5,1,1,0,0,0,대전,중구,1,1,0,0,0,6,1,127.4069,36.3357,대전중구,0,원동기장치자전거없음,0,1,0,39,0,0
2014-10-17,1,4,1,1,0,0,0,충남,청양군,1,5,8,1,1,1,4,126.7885,36.4395,충남청양군,0,화물차이륜차,0,0,0,174,0,0
2014-10-17,1,4,1,2,0,1,0,충남,천안시,1,1,6,1,1,0,2,127.1306,36.7721,충남천안시,0,승용차승용차,0,0,0,63,0,0
2014-10-16,1,3,2,7,0,5,0,충북,충주시,1,5,0,1,2,0,3,127.9169,36.9986,충북충주시,1,승용차화물차,0,0,0,6,0,0
2014-09-01,1,0,1,4,1,2,0,서울,구로구,1,1,0,0,0,1,2,126.8798,37.5132,서울구로구,1,화물차승용차,0,0,0,79,0,0
2014-09-01,1,0,1,1,0,0,0,충남,아산시,1,6,0,2,4,0,1,127.066,36.7867,충남아산시,0,승용차없음,0,0,0,53,0,0
2014-09-02,0,1,1,1,0,0,0,대구,중구,1,7,0,1,2,1,5,128.5784,35.8764,대구중구,0,화물차자전거,0,0,0,178,0,0
2014-08-29,0,4,1,4,3,0,0,전남,순천시,1,7,0,1,1,0,4,127.4828,34.9719,전남순천시,1,승용차이륜차,0,0,0,27,0,0
2014-08-31,0,6,1,1,0,0,0,충남,논산시,1,10,0,0,0,4,1,127.0736,36.2168,충남논산시,0,이륜차없음,0,1,0,61,0,0
2014-11-13,0,3,1,1,0,0,0,강원,횡성군,1,10,0,0,0,3,1,128.1812,37.5237,강원횡성군,0,건설기계없음,0,0,0,31,0,0
2014-11-14,1,4,1,1,0,0,0,대구,달성군,1,5,0,0,0,1,7,128.4517,35.6514,대구달성군,0,화물차원동기장치자전거,0,0,0,30,0,0
2014-01-05,1,6,1,1,0,0,0,전남,해남군,1,1,0,0,0,9,1,126.6979,34.6812,전남해남군,0,농기계없음,0,1,0,119,0,0
2014-01-01,0,2,2,2,0,0,0,서울,영등포구,1,1,2,0,0,0,2,126.8925,37.5438,서울영등포구,0,승용차승용차,0,1,0,150,0,0
2014-01-14,1,1,1,3,2,0,0,제주,서귀포시,1,9,5,0,0,0,3,126.5502,33.2911,제주서귀포시,1,승용차화물차,0,0,0,62,0,0
2014-01-11,1,5,1,1,0,0,0,전남,보성군,1,7,0,1,1,1,4,127.2286,34.7892,전남보성군,0,화물차이륜차,0,1,0,122,0,0
2014-01-11,0,5,1,1,0,0,0,경북,안동시,1,1,5,0,0,2,3,128.7011,36.61,경북안동시,0,승합차화물차,0,1,0,66,0,0
2014-01-21,1,1,1,1,0,0,0,강원,동해시,1,1,0,0,0,4,3,129.0807,37.4825,강원동해시,0,이륜차화물차,0,0,0,210,0,0
2014-01-20,1,0,1,1,0,0,0,경남,진주시,1,1,0,0,0,0,7,128.0849,35.2805,경남진주시,0,승용차원동기장치자전거,0,0,0,42,0,0
2014-01-20,1,0,1,2,0,1,0,부산,중구,1,7,5,2,0,0,3,129.0411,35.1112,부산중구,0,승용차화물차,0,0,0,228,0,0
2014-11-05,1,2,1,1,0,0,0,경기,가평군,1,11,0,2,4,4,1,127.5091,37.6316,경기가평군,0,이륜차없음,0,0,0,176,0,0
2014-11-04,1,1,1,2,0,1,0,강원,양양군,1,5,6,1,1,0,2,128.7658,37.9614,강원양양군,0,승용차승용차,0,0,0,164,0,0
2014-11-04,0,1,1,1,0,0,0,인천,서구,1,7,6,1,1,2,7,126.6682,37.5065,인천서구,0,승합차원동기장치자전거,0,0,0,97,0,0
2014-11-05,0,2,1,1,0,0,0,경남,하동군,1,5,0,0,0,0,4,127.8254,35.1058,경남하동군,0,승용차이륜차,0,0,0,172,0,0
2014-11-03,1,0,1,1,0,0,0,울산,울주군,1,1,7,1,1,3,7,129.3147,35.4343,울산울주군,0,건설기계원동기장치자전거,0,0,0,17,0,0
2014-11-03,1,0,1,1,0,0,0,서울,송파구,1,7,6,1,1,4,3,127.1213,37.5331,서울송파구,0,이륜차화물차,0,0,0,156,0,0
2014-11-14,0,4,1,3,2,0,0,대전,서구,1,7,2,1,1,0,2,127.3685,36.3598,대전서구,1,승용차승용차,0,0,0,4,0,0
2014-11-12,0,2,1,2,1,0,0,강원,원주시,1,1,5,0,0,0,2,127.9978,37.4136,강원원주시,0,승용차승용차,0,0,0,36,0,0
2014-11-14,1,4,1,4,1,2,0,경기,김포시,1,7,5,0,0,1,3,126.6102,37.655,경기김포시,1,화물차화물차,0,0,0,47,0,0
2013-05-20,0,0,1,3,2,0,0,충남,천안시,1,9,5,2,4,0,3,127.1656,36.828,충남천안시,1,승용차화물차,0,0,0,63,0,0
2013-05-31,0,4,1,1,0,0,0,대전,동구,1,7,3,1,1,7,6,127.4557,36.3025,대전동구,0,자전거승합차,0,0,0,80,0,0
2013-06-04,1,1,1,2,1,0,0,경북,군위군,1,5,0,1,2,0,3,128.5637,36.2318,경북군위군,0,승용차화물차,0,0,0,170,0,0
2013-06-02,1,6,1,1,0,0,0,경남,진주시,1,11,0,0,0,0,1,127.9735,35.1777,경남진주시,0,승용차없음,0,1,0,42,0,0
2014-09-16,1,1,1,1,0,0,0,경기,양주시,1,5,0,1,1,7,3,126.9675,37.8058,경기양주시,0,자전거화물차,0,0,0,59,0,0
2014-09-12,0,4,1,1,0,0,0,경기,여주시,1,10,0,0,0,1,1,127.6368,37.3807,경기여주시,0,화물차없음,0,0,0,22,0,0
2014-09-10,0,2,1,2,1,0,0,충남,태안군,1,9,5,0,0,0,2,126.2847,36.7199,충남태안군,0,승용차승용차,0,0,0,169,0,0
2014-09-12,1,4,1,2,1,0,0,세종,세종,1,7,8,1,1,0,7,127.2924,36.6046,세종세종,0,승용차원동기장치자전거,1,0,0,229,0,0
2014-09-12,0,4,1,2,1,0,0,광주,광산구,1,5,0,1,1,0,2,126.8036,35.1681,광주광산구,0,승용차승용차,0,0,0,135,0,0
2014-09-10,0,2,1,2,1,0,0,충남,보령시,1,6,0,1,1,4,1,126.5435,36.2249,충남보령시,0,이륜차없음,0,0,0,136,0,0
2014-09-10,1,2,1,1,0,0,0,경남,함양군,1,6,0,0,0,4,1,127.7311,35.5176,경남함양군,0,이륜차없음,0,0,0,108,0,0
2014-09-26,0,4,1,3,2,0,0,경남,진주시,1,5,0,0,0,0,9,128.0135,35.1353,경남진주시,1,승용차건설기계,0,0,0,42,0,0
2014-09-26,0,4,1,1,0,0,0,강원,홍천군,1,6,0,0,0,0,1,128.2743,37.711,강원홍천군,0,승용차없음,0,0,0,82,0,0
2014-09-25,1,3,1,1,0,0,0,경기,이천시,1,6,0,1,1,1,1,127.4913,37.2888,경기이천시,0,화물차없음,0,0,0,41,0,0
2014-09-25,1,3,1,2,1,0,0,경남,김해시,1,7,6,1,1,4,2,128.8482,35.2211,경남김해시,0,이륜차승용차,0,0,0,13,0,0
2014-09-25,1,3,1,1,0,0,0,강원,춘천시,1,6,0,0,0,0,1,127.7216,37.9163,강원춘천시,0,승용차없음,0,0,0,111,0,0
2014-09-24,1,2,1,2,1,0,0,경북,칠곡군,1,1,0,0,0,0,1,128.4447,35.9683,경북칠곡군,0,승용차없음,0,0,0,21,0,0
2014-09-22,1,0,1,1,0,0,0,충남,천안시,1,5,0,1,1,1,7,127.1287,36.786,충남천안시,0,화물차원동기장치자전거,0,0,0,63,0,0
2014-08-20,0,2,1,1,0,0,0,전남,함평군,1,1,0,0,0,0,3,126.6104,35.1712,전남함평군,0,승용차화물차,0,0,0,157,0,0
2014-08-16,1,5,1,1,0,0,0,경북,문경시,1,7,6,1,1,4,2,128.1919,36.5867,경북문경시,0,이륜차승용차,0,1,0,74,0,0
2014-08-16,1,5,1,2,1,0,0,경북,칠곡군,1,1,0,2,4,9,1,128.5598,35.9883,경북칠곡군,0,농기계없음,0,1,0,21,0,0
2014-08-26,1,1,1,3,0,2,0,경기,안산시,1,5,0,0,0,1,3,126.8625,37.3365,경기안산시,0,화물차화물차,0,0,0,2,0,0
2014-08-24,0,6,1,3,0,2,0,경기,광주시,1,7,0,1,1,6,2,127.3334,37.3046,경기광주시,0,원동기장치자전거승용차,0,1,0,9,0,0
2014-09-01,1,0,1,2,1,0,0,광주,광산구,1,5,0,0,0,0,7,126.8197,35.1832,광주광산구,0,승용차원동기장치자전거,0,0,0,135,0,0
2014-08-27,0,2,1,1,0,0,0,광주,광산구,1,1,0,1,1,2,3,126.7905,35.1356,광주광산구,0,승합차화물차,0,0,0,135,0,0
2014-09-07,1,6,1,1,0,0,0,경기,남양주시,1,5,0,0,0,4,4,127.2581,37.5401,경기남양주시,0,이륜차이륜차,0,1,0,70,0,0
2014-09-05,1,4,1,2,1,0,0,경기,화성시,1,1,0,0,0,6,7,126.7079,37.1675,경기화성시,0,원동기장치자전거원동기장치자전거,0,0,0,50,0,0
2014-09-14,1,6,1,5,0,4,0,전북,군산시,1,1,0,1,1,0,6,126.7761,35.9597,전북군산시,1,승용차승합차,0,1,0,166,0,0
2014-09-30,0,1,1,1,0,0,0,경북,안동시,1,5,0,1,2,4,2,128.7029,36.5459,경북안동시,0,이륜차승용차,0,0,0,66,0,0
2014-09-29,0,0,1,1,0,0,0,충남,천안시,1,5,0,0,0,0,2,127.1592,36.8008,충남천안시,0,승용차승용차,0,0,0,63,0,0
2014-09-16,1,1,1,1,0,0,0,전남,장흥군,1,10,0,0,0,6,1,126.9055,34.6221,전남장흥군,0,원동기장치자전거없음,0,0,0,56,0,0
2014-09-26,1,4,1,1,0,0,0,부산,사하구,1,1,0,0,0,1,7,128.9775,35.07,부산사하구,0,화물차원동기장치자전거,0,0,0,25,0,0
