index,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
32574,2014-11-05,1,2,1,1,0,0,0,서울,강동구,0,3,0,1,2,1,0,127.145,37.5369,서울강동구,0,1,0,0,0,91,0,0
32576,2014-11-05,0,2,1,1,0,0,0,경북,김천시,0,1,0,1,1,0,0,128.031,35.9879,경북김천시,0,0,0,0,0,76,1,1
32577,2014-11-05,1,2,1,1,0,0,0,경기,동두천시,0,0,1,0,0,0,0,127.0807,37.8944,경기동두천시,0,0,0,0,0,94,1,0
32579,2014-11-03,0,0,1,1,0,0,0,경북,성주군,0,1,0,2,4,0,0,128.2085,35.9548,경북성주군,0,0,0,0,0,168,1,1
32580,2014-11-03,0,0,1,1,0,0,0,제주,제주시,0,0,0,1,1,0,0,126.2069,33.3702,제주제주시,0,0,0,0,0,90,1,1
32584,2014-11-13,0,3,1,1,0,0,0,부산,사하구,0,0,0,0,0,1,0,128.9797,35.0774,부산사하구,0,1,0,0,0,25,1,1
32585,2014-11-14,0,4,2,2,0,0,0,부산,중구,0,2,0,2,0,0,0,129.0386,35.112,부산중구,0,0,0,0,0,228,1,1
32589,2013-06-07,0,4,1,1,0,0,0,경남,통영시,0,2,0,0,0,0,0,128.4032,34.9589,경남통영시,0,0,0,0,0,212,1,1
32591,2013-06-04,1,1,1,1,0,0,0,강원,홍천군,0,1,4,2,4,1,0,127.7748,37.6925,강원홍천군,0,1,0,0,0,82,1,1
32593,2014-09-15,0,0,1,1,0,0,0,경남,김해시,0,0,0,0,0,1,0,128.7889,35.3369,경남김해시,0,1,0,0,0,13,1,1
32595,2014-09-13,0,5,1,1,0,0,0,서울,강남구,0,0,2,0,0,0,0,127.0383,37.5163,서울강남구,0,0,0,1,0,89,1,1
32598,2014-09-10,0,2,1,1,0,0,0,경기,김포시,0,1,0,0,0,0,0,126.5972,37.6916,경기김포시,0,0,0,0,0,47,1,1
32603,2014-09-11,1,3,1,1,0,0,0,서울,강북구,0,0,1,0,3,1,0,127.0415,37.6308,서울강북구,0,1,0,0,0,200,1,0
32604,2014-09-09,0,1,1,1,0,0,0,서울,동작구,0,1,2,0,3,1,0,126.9115,37.4951,서울동작구,0,1,0,1,0,93,1,1
32605,2014-09-20,0,5,1,1,0,0,0,경북,경주시,0,1,0,1,2,2,0,129.2011,35.997,경북경주시,0,2,0,1,0,100,1,1
32606,2014-09-21,0,6,1,1,0,0,0,경남,하동군,0,1,0,2,4,1,0,127.9031,35.0219,경남하동군,0,1,0,1,0,172,1,1
32607,2014-09-17,0,2,1,1,0,0,0,경북,칠곡군,0,1,0,0,0,0,0,128.4256,35.9668,경북칠곡군,0,0,0,0,0,21,1,1
32608,2014-09-17,0,2,1,1,0,0,0,경북,경주시,0,1,0,0,0,0,0,129.2254,35.864,경북경주시,0,0,0,0,0,100,1,1
32609,2014-09-27,0,5,1,1,0,0,0,전남,광양시,0,0,0,1,2,0,0,127.5652,34.9643,전남광양시,0,0,0,1,0,130,1,1
32611,2014-09-27,0,5,1,1,0,0,0,충북,청주시,0,1,0,1,2,0,0,127.4671,36.6276,충북청주시,0,0,0,1,0,83,1,1
32616,2014-09-25,1,3,1,1,0,0,0,경북,안동시,0,1,0,0,0,1,0,128.6648,36.5832,경북안동시,0,1,0,0,0,66,1,1
32620,2014-08-15,0,4,1,1,0,0,0,대구,북구,0,0,0,0,0,0,0,128.6172,35.9085,대구북구,0,0,0,1,0,112,1,1
32625,2014-08-25,0,0,1,1,0,0,0,부산,사상구,0,1,0,1,2,0,0,128.977,35.1697,부산사상구,0,0,0,0,0,120,1,1
32627,2014-08-29,1,4,1,1,0,0,0,서울,은평구,0,2,0,1,2,2,0,126.9107,37.6075,서울은평구,0,2,0,0,0,139,1,1
32628,2014-08-28,1,3,1,1,0,0,0,경기,시흥시,0,1,0,1,2,1,0,126.7316,37.328,경기시흥시,0,1,0,0,0,73,1,1
32629,2014-09-04,1,3,1,1,0,0,0,전남,신안군,0,1,0,2,4,2,0,126.0594,34.8803,전남신안군,0,2,0,0,0,132,1,1
32630,2014-09-04,1,3,1,1,0,0,0,충남,금산군,0,0,0,0,0,0,0,127.4881,36.1073,충남금산군,0,0,0,0,0,68,1,1
32631,2014-08-29,1,4,1,1,0,0,0,전남,나주시,0,1,3,0,3,1,0,126.7134,35.0,전남나주시,0,1,0,0,0,33,1,1
32633,2014-09-07,0,6,1,1,0,0,0,경기,수원시,0,0,0,0,0,0,0,127.0159,37.2956,경기수원시,0,0,0,1,0,99,1,1
32634,2014-09-09,0,1,1,1,0,0,0,충남,천안시,0,0,0,0,0,0,0,127.1365,36.8221,충남천안시,0,0,0,1,0,63,1,1
32636,2014-09-07,0,6,1,1,0,0,0,전남,영암군,0,2,0,0,0,1,0,126.6884,34.8834,전남영암군,0,1,0,1,0,16,1,1
32637,2014-09-05,1,4,1,1,0,0,0,충남,예산군,0,1,0,2,4,1,0,126.7303,36.6877,충남예산군,0,1,0,0,0,187,1,1
32638,2014-09-05,1,4,1,1,0,0,0,서울,송파구,0,2,0,0,0,1,0,127.1102,37.513,서울송파구,0,1,0,0,0,156,1,1
32640,2014-09-02,0,1,2,5,3,0,0,경북,구미시,0,1,0,0,0,0,0,128.3993,36.1367,경북구미시,1,0,0,0,0,144,1,1
32641,2014-09-16,1,1,1,1,0,0,0,경북,청도군,0,1,0,1,1,1,0,128.732,35.6463,경북청도군,0,1,0,0,0,3,1,1
32643,2014-09-09,1,1,1,1,0,0,0,충남,태안군,0,0,0,0,0,2,0,126.1685,36.6903,충남태안군,0,2,0,1,0,169,1,1
32647,2014-09-17,0,2,1,1,0,0,0,경기,시흥시,0,0,0,1,2,0,0,126.7479,37.3448,경기시흥시,0,0,0,0,0,73,1,1
32650,2014-09-28,1,6,1,1,0,0,0,충남,천안시,0,1,0,0,3,0,0,127.1358,36.8261,충남천안시,0,0,0,1,0,63,1,1
32652,2014-09-26,0,4,1,2,1,0,0,전북,완주군,0,0,0,0,3,1,0,127.1563,35.885,전북완주군,0,1,0,0,0,28,1,1
32655,2014-09-25,0,3,1,1,0,0,0,전남,영암군,0,1,3,1,1,0,0,126.4382,34.7657,전남영암군,0,0,0,0,0,16,1,1
32656,2014-09-25,0,3,1,1,0,0,0,충남,논산시,0,0,3,1,1,0,0,127.1273,36.2138,충남논산시,0,0,0,0,0,61,1,1
32658,2014-09-23,0,1,1,1,0,0,0,경기,화성시,0,1,0,0,0,1,0,126.8789,37.2648,경기화성시,0,1,0,0,0,50,1,1
32659,2014-08-21,1,3,1,1,0,0,0,경기,안양시,0,1,0,0,3,1,0,126.9554,37.3781,경기안양시,0,1,0,0,0,151,1,1
32661,2014-08-23,0,5,1,1,0,0,0,경남,고성군,0,0,0,1,1,0,0,128.3702,35.0453,경남고성군,0,0,0,1,0,87,1,1
32662,2014-09-01,1,0,1,1,0,0,0,전남,보성군,0,1,0,0,0,1,0,127.1629,34.8677,전남보성군,0,1,0,0,0,122,1,1
32664,2014-09-09,0,1,1,1,0,0,0,광주,북구,0,3,0,0,0,0,0,126.8735,35.2053,광주북구,0,0,0,1,0,137,0,0
32670,2014-12-28,0,6,1,1,0,0,0,경북,칠곡군,0,2,0,0,0,0,0,128.5319,36.0959,경북칠곡군,0,0,0,1,0,21,1,1
32671,2014-12-25,1,3,1,1,0,0,0,제주,제주시,0,1,0,0,0,1,0,126.4804,33.4864,제주제주시,0,1,0,1,0,90,1,1
32672,2014-12-25,1,3,1,1,0,0,0,전남,여수시,0,3,0,0,0,0,0,127.7334,34.6584,전남여수시,0,0,0,1,0,102,0,0
32681,2014-06-21,0,5,1,1,0,0,0,충북,청주시,0,1,0,0,0,0,0,127.4804,36.6291,충북청주시,0,0,0,1,0,83,1,1
32683,2014-06-19,1,3,1,1,0,0,0,경기,김포시,0,0,1,0,3,2,0,126.722,37.596,경기김포시,0,2,0,0,0,47,1,0
32684,2014-06-20,1,4,1,1,0,0,0,충남,천안시,0,0,3,0,0,0,0,127.1555,36.7986,충남천안시,0,0,0,0,0,63,1,1
32686,2014-06-07,0,5,1,1,0,0,0,경북,성주군,0,0,0,0,0,1,0,128.2643,35.9933,경북성주군,0,1,0,1,0,168,1,1
32690,2014-06-17,0,1,1,1,0,0,0,경기,시흥시,0,0,0,1,2,0,0,126.7885,37.4488,경기시흥시,0,0,0,0,0,73,1,1
32693,2014-05-18,1,6,1,1,0,0,0,경기,안산시,0,2,0,0,0,0,0,126.8453,37.3361,경기안산시,0,0,0,1,0,2,1,1
32696,2014-05-14,1,2,1,1,0,0,0,경기,파주시,0,1,0,1,1,1,0,126.9191,37.9547,경기파주시,0,1,0,0,0,175,1,1
32697,2014-05-14,1,2,1,1,0,0,0,전북,익산시,0,1,0,0,0,1,0,126.9934,35.9602,전북익산시,0,1,0,0,0,125,1,1
32698,2014-07-04,1,4,1,1,0,0,0,경남,김해시,0,0,0,0,0,1,0,128.8655,35.2433,경남김해시,0,1,0,0,0,13,1,1
32700,2014-07-12,1,5,1,1,0,0,0,경기,시흥시,0,1,4,1,2,1,0,126.8386,37.3837,경기시흥시,0,1,0,1,0,73,1,1
32711,2014-08-07,1,3,1,1,0,0,0,경기,고양시,0,1,0,1,1,3,0,126.8874,37.6428,경기고양시,0,3,0,0,0,40,1,1
32712,2014-08-06,1,2,1,1,0,0,0,전남,진도군,0,1,3,1,1,0,0,126.2636,34.4811,전남진도군,0,0,0,0,0,71,1,1
32715,2014-01-02,0,3,1,1,0,0,0,경남,거제시,0,0,0,2,4,0,0,128.5121,34.9018,경남거제시,0,0,0,0,0,15,1,1
32721,2014-01-23,1,3,1,1,0,0,0,경기,고양시,0,1,0,0,0,0,0,126.8628,37.7054,경기고양시,0,0,0,0,0,40,1,1
32722,2014-06-29,1,6,1,1,0,0,0,경북,영천시,0,3,0,0,0,1,0,128.9146,36.0316,경북영천시,0,1,0,1,0,5,0,0
32724,2014-02-14,0,4,1,1,0,0,0,광주,북구,0,0,0,0,0,1,0,126.8774,35.2107,광주북구,0,1,0,0,0,137,1,1
32726,2014-02-07,0,4,1,1,0,0,0,강원,춘천시,0,0,0,1,1,0,0,127.7491,37.8791,강원춘천시,0,0,0,0,0,111,1,1
32727,2014-02-07,0,4,1,1,0,0,0,경북,청도군,0,1,0,0,3,1,0,128.7509,35.6454,경북청도군,0,1,0,0,0,3,1,1
32736,2014-08-08,0,4,1,1,0,0,0,울산,중구,0,0,0,0,0,0,0,129.3268,35.5577,울산중구,0,0,0,0,0,205,1,1
32739,2014-08-06,1,2,1,1,0,0,0,충남,청양군,0,1,0,0,0,2,0,126.8023,36.4492,충남청양군,0,2,0,0,0,174,1,1
32744,2014-07-02,1,2,1,1,0,0,0,경기,남양주시,0,0,0,0,0,0,0,127.2122,37.5851,경기남양주시,0,0,0,0,0,70,1,1
32746,2014-07-08,0,1,1,1,0,0,0,충남,천안시,0,1,0,1,1,0,0,127.1472,36.8153,충남천안시,0,0,0,0,0,63,1,1
32751,2014-07-14,1,0,1,1,0,0,0,경북,영덕군,0,0,2,1,1,1,0,129.3742,36.2864,경북영덕군,0,1,0,0,0,54,1,1
32754,2014-07-12,0,5,1,1,0,0,0,서울,마포구,0,0,0,0,0,0,0,126.9495,37.5445,서울마포구,0,0,0,1,0,159,1,1
32758,2014-07-18,1,4,1,1,0,0,0,서울,서초구,0,1,0,0,0,1,0,127.0045,37.4898,서울서초구,0,1,0,0,0,214,1,1
32764,2014-01-01,0,2,1,1,0,0,0,대전,동구,0,0,0,0,0,0,0,127.4305,36.3384,대전동구,0,0,0,1,0,80,1,1
32765,2014-01-01,0,2,1,2,0,1,0,경기,광주시,0,4,1,0,3,0,0,127.2611,37.4139,경기광주시,0,0,0,1,0,9,0,0
32767,2014-01-15,0,2,1,1,0,0,0,충남,당진시,0,1,0,1,2,0,0,126.6375,36.8963,충남당진시,0,0,0,0,0,46,1,1
32768,2014-01-17,1,4,1,1,0,0,0,전남,영암군,0,1,0,0,0,1,0,126.6225,34.8371,전남영암군,0,1,0,0,0,16,1,1
32770,2014-01-11,0,5,1,1,0,0,0,경기,과천시,0,2,0,0,0,0,0,126.9942,37.4492,경기과천시,0,0,0,1,0,227,1,1
32771,2014-01-09,1,3,1,1,0,0,0,충북,증평군,0,1,0,2,4,2,0,127.5828,36.7857,충북증평군,0,2,0,0,0,138,1,1
32774,2014-01-29,0,2,1,1,0,0,0,강원,속초시,0,0,1,0,3,2,0,128.5948,38.2115,강원속초시,0,2,0,0,0,104,1,0
32777,2014-01-24,0,4,1,1,0,0,0,경기,군포시,0,1,0,0,0,2,0,126.9273,37.365,경기군포시,0,2,0,0,0,126,1,1
32778,2014-01-24,0,4,1,1,0,0,0,제주,제주시,0,1,0,0,0,0,0,126.2779,33.4237,제주제주시,0,0,0,0,0,90,1,1
32780,2014-02-07,1,4,1,1,0,0,0,경기,성남시,0,1,0,1,1,0,0,127.1396,37.4386,경기성남시,0,0,0,0,0,95,1,1
32781,2014-02-06,0,3,1,1,0,0,0,전북,완주군,0,1,3,1,1,1,0,127.1737,35.9372,전북완주군,0,1,0,0,0,28,1,1
32782,2014-02-14,1,4,1,1,0,0,0,서울,성북구,0,1,0,0,0,0,0,127.0637,37.6099,서울성북구,0,0,0,0,0,167,1,1
32786,2014-02-08,0,5,1,1,0,0,0,경북,포항시,0,1,0,0,0,0,0,129.3509,36.0139,경북포항시,0,0,0,1,0,160,1,1
32788,2014-02-12,0,2,1,1,0,0,0,경기,이천시,0,1,0,0,0,0,0,127.4583,37.2511,경기이천시,0,0,0,0,0,41,1,1
32789,2014-02-13,0,3,1,1,0,0,0,충남,공주시,0,0,0,1,1,0,0,127.1587,36.5066,충남공주시,0,0,0,0,0,19,1,1
32792,2014-02-13,1,3,1,1,0,0,0,경기,군포시,0,1,0,0,0,5,0,126.9259,37.3488,경기군포시,0,5,0,0,0,126,1,1
32794,2014-02-07,0,4,1,1,0,0,0,부산,수영구,0,0,0,0,0,1,0,129.1137,35.1603,부산수영구,0,1,0,0,0,45,1,1
32797,2014-02-21,1,4,1,1,0,0,0,제주,서귀포시,0,0,0,0,0,0,0,126.7821,33.3073,제주서귀포시,0,0,0,0,0,62,1,1
32798,2014-02-21,0,4,1,1,0,0,0,경기,안산시,0,1,0,1,1,0,0,126.8595,37.2969,경기안산시,0,0,0,0,0,2,1,1
32804,2014-02-13,1,3,1,1,0,0,0,경기,시흥시,0,1,0,0,0,1,0,126.8676,37.3853,경기시흥시,0,1,0,0,0,73,1,1
32813,2014-05-23,1,4,1,1,0,0,0,인천,남동구,0,0,3,1,1,0,0,126.7333,37.3942,인천남동구,0,0,0,0,0,29,1,1
32816,2014-06-06,1,4,1,1,0,0,0,서울,강남구,0,1,1,0,3,0,0,127.0661,37.4909,서울강남구,0,0,0,1,0,89,1,0
32818,2014-06-06,0,4,1,1,0,0,0,인천,남동구,0,1,0,0,0,0,0,126.7211,37.4007,인천남동구,0,0,0,1,0,29,1,1
32820,2014-06-11,0,2,1,1,0,0,0,서울,강남구,0,0,2,0,0,0,0,127.0646,37.4792,서울강남구,0,0,0,0,0,89,1,1
32822,2014-06-11,0,2,1,1,0,0,0,인천,강화군,0,0,0,0,3,0,0,126.4201,37.6652,인천강화군,0,0,0,0,0,92,1,1
32826,2014-06-17,1,1,1,1,0,0,0,충남,태안군,0,3,0,0,0,3,0,126.2928,36.7505,충남태안군,0,3,0,0,0,169,0,0
32828,2014-06-18,1,2,1,1,0,0,0,강원,춘천시,0,0,0,0,0,0,0,127.7516,37.9281,강원춘천시,0,0,0,0,0,111,1,1
32830,2014-06-09,0,0,1,1,0,0,0,경기,이천시,0,3,0,0,0,1,0,127.5132,37.1442,경기이천시,0,1,0,0,0,41,0,0
32831,2014-02-22,0,5,1,1,0,0,0,서울,중구,0,1,0,1,2,0,0,126.9877,37.5658,서울중구,0,0,0,1,0,8,1,1
32832,2014-02-21,0,4,1,1,0,0,0,경북,구미시,0,1,0,1,1,0,0,128.3322,36.1344,경북구미시,0,0,0,0,0,144,1,1
32833,2014-02-21,1,4,1,1,0,0,0,경기,안성시,0,0,0,0,0,1,0,127.2541,37.002,경기안성시,0,1,0,0,0,23,1,1
32843,2014-01-08,1,2,1,2,0,1,0,전남,목포시,0,1,0,0,0,2,0,126.416,34.8015,전남목포시,0,2,0,0,0,153,1,1
32844,2014-01-06,1,0,1,1,0,0,0,인천,계양구,0,0,0,1,1,2,0,126.7383,37.5307,인천계양구,0,2,0,0,0,7,1,1
32845,2014-01-06,0,0,1,1,0,0,0,경남,사천시,0,0,0,0,0,0,0,127.9949,35.0109,경남사천시,0,0,0,0,0,57,1,1
32846,2014-01-06,1,0,1,1,0,0,0,전북,전주시,0,0,1,1,2,0,0,127.1427,35.815,전북전주시,0,0,0,0,0,11,1,0
32847,2014-01-02,0,3,1,1,0,0,0,경기,용인시,0,3,0,0,0,0,0,127.2403,37.2292,경기용인시,0,0,0,0,0,51,0,0
32851,2014-01-17,1,4,1,2,0,1,0,경북,고령군,0,1,0,1,1,0,0,128.2556,35.6943,경북고령군,0,0,0,0,0,220,1,1
32852,2014-01-17,1,4,1,1,0,0,0,서울,관악구,0,1,0,1,1,1,0,126.9134,37.487,서울관악구,0,1,0,0,0,188,1,1
32854,2014-01-09,0,3,1,1,0,0,0,대구,달성군,0,1,0,0,0,1,0,128.4228,35.7744,대구달성군,0,1,0,0,0,30,1,1
32855,2014-01-10,0,4,1,1,0,0,0,전남,목포시,0,0,0,0,0,0,0,126.3824,34.8106,전남목포시,0,0,0,0,0,153,1,1
32856,2014-06-08,0,6,1,1,0,0,0,서울,용산구,0,0,2,2,4,0,0,126.9638,37.5207,서울용산구,0,0,0,1,0,134,1,1
32857,2014-06-19,0,3,1,1,0,0,0,경기,안양시,0,1,0,0,0,0,0,126.907,37.4179,경기안양시,0,0,0,0,0,151,1,1
32862,2014-05-08,0,3,1,1,0,0,0,경남,진주시,0,1,0,0,0,0,0,128.0951,35.1957,경남진주시,0,0,0,0,0,42,1,1
32865,2014-05-14,1,2,1,1,0,0,0,강원,춘천시,0,3,0,0,0,1,0,127.7351,37.872,강원춘천시,0,1,0,0,0,111,0,0
32867,2014-05-23,0,4,1,1,0,0,0,서울,서대문구,0,2,0,0,0,0,0,126.9516,37.5572,서울서대문구,0,0,0,0,0,195,1,1
32868,2014-05-21,1,2,1,1,0,0,0,경남,거제시,0,1,4,0,0,5,0,128.6882,34.8925,경남거제시,0,5,0,0,0,15,1,1
32874,2014-05-29,1,3,1,1,0,0,0,충남,보령시,0,3,5,0,0,0,0,126.639,36.4483,충남보령시,0,0,0,0,0,136,0,0
32876,2014-06-05,1,3,1,1,0,0,0,경남,김해시,0,0,0,1,1,0,0,128.8835,35.2293,경남김해시,0,0,0,0,0,13,1,1
32879,2014-06-12,1,3,1,4,1,2,0,전남,나주시,0,1,0,0,0,0,0,126.7538,34.9868,전남나주시,1,0,0,0,0,33,1,1
32882,2014-07-22,0,1,1,1,0,0,0,경북,경산시,0,2,0,0,0,4,0,128.7387,35.803,경북경산시,0,4,0,0,0,52,1,1
32883,2014-07-29,0,1,1,1,0,0,0,전북,군산시,0,0,1,0,3,0,0,126.6942,35.9867,전북군산시,0,0,0,0,0,166,1,0
32885,2014-08-20,1,2,1,1,0,0,0,충북,충주시,0,0,1,1,2,1,0,127.9278,36.959,충북충주시,0,1,0,0,0,6,1,0
32886,2014-08-06,0,2,1,2,0,1,0,인천,남동구,0,1,2,0,0,0,0,126.6995,37.4675,인천남동구,0,0,0,0,0,29,1,1
32888,2014-08-06,1,2,1,1,0,0,0,부산,해운대구,0,1,0,0,0,2,0,129.1497,35.224,부산해운대구,0,2,0,0,0,1,1,1
32890,2014-08-05,0,1,1,1,0,0,0,서울,구로구,0,1,0,1,2,0,0,126.8266,37.4981,서울구로구,0,0,0,0,0,79,1,1
32900,2014-01-23,1,3,1,1,0,0,0,경기,양주시,0,4,1,0,0,1,0,127.0648,37.8415,경기양주시,0,1,0,0,0,59,0,0
32905,2014-01-20,1,0,1,1,0,0,0,전남,목포시,0,2,0,1,1,0,0,126.3856,34.8074,전남목포시,0,0,0,0,0,153,1,1
32906,2014-01-29,0,2,1,1,0,0,0,전남,목포시,0,2,0,2,4,2,0,126.424,34.8024,전남목포시,0,2,0,0,0,153,1,1
32907,2014-01-25,0,5,1,1,0,0,0,광주,북구,0,2,0,0,0,0,0,126.9251,35.2429,광주북구,0,0,0,1,0,137,1,1
32910,2014-02-12,1,2,1,1,0,0,0,전남,구례군,0,2,0,0,0,2,0,127.4379,35.3141,전남구례군,0,2,0,0,0,161,1,1
32912,2014-02-09,1,6,1,1,0,0,0,전북,군산시,0,2,0,1,2,0,0,126.813,35.9467,전북군산시,0,0,0,1,0,166,1,1
32913,2014-02-08,0,5,1,1,0,0,0,전남,영광군,0,0,0,1,2,0,0,126.4489,35.356,전남영광군,0,0,0,1,0,127,1,1
32914,2014-02-12,0,2,1,2,1,0,0,경기,수원시,0,0,1,0,3,0,0,127.0487,37.2773,경기수원시,0,0,0,0,0,99,1,0
32916,2014-02-24,1,0,1,1,0,0,0,울산,남구,0,2,0,0,0,0,0,129.2759,35.5519,울산남구,0,0,0,0,0,213,1,1
32917,2014-02-22,0,5,1,1,0,0,0,충남,논산시,0,0,0,0,0,0,0,127.0835,36.2005,충남논산시,0,0,0,1,0,61,1,1
32920,2014-10-12,0,6,1,1,0,0,0,충남,천안시,0,2,0,0,0,0,0,127.1892,36.8856,충남천안시,0,0,0,1,0,63,1,1
32922,2014-01-21,0,1,1,1,0,0,0,충북,옥천군,0,0,3,1,1,1,0,127.5746,36.3062,충북옥천군,0,1,0,0,0,142,1,1
32926,2014-07-14,1,0,1,1,0,0,0,충남,논산시,0,3,0,0,0,1,0,127.0754,36.1383,충남논산시,0,1,0,0,0,61,0,0
32934,2014-08-06,1,2,1,1,0,0,0,대전,서구,0,0,0,0,0,0,0,127.3723,36.3338,대전서구,0,0,0,0,0,4,1,1
32935,2014-08-04,1,0,1,1,0,0,0,서울,강남구,0,0,0,1,2,1,0,127.0807,37.491,서울강남구,0,1,0,0,0,89,1,1
32936,2014-08-04,0,0,1,1,0,0,0,경기,이천시,0,0,0,0,0,0,0,127.4149,37.2951,경기이천시,0,0,0,0,0,41,1,1
32937,2014-08-06,1,2,1,1,0,0,0,대전,서구,0,1,0,1,1,3,0,127.3384,36.3004,대전서구,0,3,0,0,0,4,1,1
32941,2014-08-03,0,6,1,1,0,0,0,경기,수원시,0,0,0,0,0,0,0,126.9994,37.3027,경기수원시,0,0,0,1,0,99,1,1
32942,2014-08-13,0,2,1,1,0,0,0,강원,원주시,0,0,0,0,0,2,0,127.9384,37.3569,강원원주시,0,2,0,0,0,36,1,1
32947,2014-08-14,0,3,1,1,0,0,0,광주,북구,0,2,0,0,0,0,0,126.896,35.1677,광주북구,0,0,0,0,0,137,1,1
32952,2014-05-25,0,6,1,1,0,0,0,경북,고령군,0,3,0,0,0,8,0,128.2809,35.7096,경북고령군,0,8,0,1,0,220,0,0
32955,2014-06-10,1,1,1,2,1,0,0,부산,동구,0,1,0,1,1,1,0,129.0458,35.1295,부산동구,0,1,0,0,0,209,1,1
32958,2014-06-19,0,3,1,1,0,0,0,경북,경산시,0,1,3,0,3,0,0,128.7529,35.8364,경북경산시,0,0,0,0,0,52,1,1
32964,2014-06-09,0,0,1,1,0,0,0,경북,경산시,0,1,0,0,0,0,0,128.8061,35.9019,경북경산시,0,0,0,0,0,52,1,1
32970,2014-05-18,0,6,1,1,0,0,0,경기,용인시,0,0,2,2,0,0,0,127.3,37.2365,경기용인시,0,0,0,1,0,51,1,1
32971,2014-05-18,1,6,1,2,0,0,1,충남,천안시,0,0,1,1,1,0,0,127.1273,36.8305,충남천안시,0,0,0,1,0,63,1,0
32973,2014-05-24,0,5,1,1,0,0,0,경남,통영시,0,0,1,1,2,0,0,128.4023,34.8258,경남통영시,0,0,0,1,0,212,1,0
32976,2014-01-11,1,5,1,1,0,0,0,경기,오산시,0,0,0,0,0,0,0,127.0857,37.1536,경기오산시,0,0,0,1,0,143,1,1
32988,2014-06-05,0,3,1,2,0,1,0,강원,원주시,0,2,0,0,0,0,0,127.9225,37.3278,강원원주시,0,0,0,0,0,36,1,1
32990,2014-06-10,0,1,1,1,0,0,0,강원,동해시,0,0,1,0,3,0,0,129.1027,37.5372,강원동해시,0,0,0,0,0,210,1,0
32991,2014-06-10,1,1,1,1,0,0,0,전남,영암군,0,1,0,0,0,0,0,126.4256,34.7479,전남영암군,0,0,0,0,0,16,1,1
32996,2014-06-09,0,0,1,1,0,0,0,부산,사하구,0,1,3,0,0,0,0,128.9773,35.0953,부산사하구,0,0,0,0,0,25,1,1
32999,2014-06-22,0,6,1,1,0,0,0,경기,고양시,0,0,0,0,0,0,0,126.7741,37.6835,경기고양시,0,0,0,1,0,40,1,1
33001,2014-06-22,0,6,1,1,0,0,0,충북,청주시,0,0,0,0,3,0,0,127.4826,36.6364,충북청주시,0,0,0,1,0,83,1,1
33002,2014-06-21,1,5,1,1,0,0,0,강원,춘천시,0,0,0,2,4,0,0,127.7209,37.858,강원춘천시,0,0,0,1,0,111,1,1
33005,2014-05-08,1,3,1,1,0,0,0,경북,구미시,0,1,2,1,1,0,0,128.4021,36.1009,경북구미시,0,0,0,0,0,144,1,1
33006,2014-05-17,0,5,1,1,0,0,0,경기,가평군,0,0,3,1,1,0,0,127.3784,37.6837,경기가평군,0,0,0,1,0,176,1,1
33008,2014-08-13,0,2,1,1,0,0,0,경기,오산시,0,1,0,0,0,0,0,127.0581,37.1525,경기오산시,0,0,0,0,0,143,1,1
33014,2014-07-07,0,0,1,1,0,0,0,충남,보령시,0,0,2,0,0,0,0,126.5923,36.3427,충남보령시,0,0,0,0,0,136,1,1
33015,2014-07-08,1,1,1,1,0,0,0,경북,칠곡군,0,3,0,1,2,1,0,128.4157,35.9884,경북칠곡군,0,1,0,0,0,21,0,0
33016,2014-07-02,0,2,1,1,0,0,0,경기,고양시,0,0,1,0,3,0,0,126.7694,37.6815,경기고양시,0,0,0,0,0,40,1,0
33017,2014-07-03,0,3,1,1,0,0,0,경기,성남시,0,0,0,0,0,0,0,127.129,37.4107,경기성남시,0,0,0,0,0,95,1,1
33020,2014-07-03,0,3,1,1,0,0,0,부산,강서구,0,2,0,1,1,0,0,128.9535,35.1813,부산강서구,0,0,0,0,0,206,1,1
33022,2014-07-13,1,6,1,1,0,0,0,서울,금천구,0,1,3,0,0,1,0,126.906,37.4411,서울금천구,0,1,0,1,0,109,1,1
33028,2014-08-05,1,1,1,1,0,0,0,대전,유성구,0,0,0,0,3,1,0,127.3205,36.3843,대전유성구,0,1,0,0,0,148,1,1
33037,2014-01-28,0,1,1,3,2,0,0,경기,고양시,0,1,0,0,0,0,0,126.8066,37.6151,경기고양시,1,0,0,0,0,40,1,1
33041,2014-02-13,0,3,1,1,0,0,0,서울,영등포구,0,1,0,1,1,0,0,126.9069,37.5165,서울영등포구,0,0,0,0,0,150,1,1
33042,2014-02-11,0,1,1,1,0,0,0,경남,진주시,0,1,2,0,0,0,0,128.0942,35.1887,경남진주시,0,0,0,0,0,42,1,1
33043,2014-02-09,1,6,1,1,0,0,0,인천,강화군,0,0,0,1,1,0,0,126.5056,37.7399,인천강화군,0,0,0,1,0,92,1,1
33052,2014-08-14,0,3,1,1,0,0,0,경북,포항시,0,1,0,0,0,0,0,129.3524,36.0159,경북포항시,0,0,0,0,0,160,1,1
